Date,Max_Demand_Met_MW,Peak_hr_Shortage_MW,Energy_Consumption_MUs,Date
2021-04-11,3456.0,0.0,75.5,
2021-04-12,4012.0,0.0,83.6,
2021-04-13,4064.0,0.0,85.8,
2021-04-14,4013.0,0.0,85.9,
2021-04-15,4283.0,0.0,88.7,
2021-04-16,4282.0,0.0,86.0,
2021-04-17,3203.0,0.0,66.4,
2021-04-18,3315.0,0.0,67.6,
2021-04-19,3788.0,0.0,79.9,
2021-04-20,3491.0,0.0,69.5,
2021-04-21,2980.0,0.0,64.2,
2021-04-22,2986.0,0.0,64.5,
2021-04-23,2909.0,0.0,64.0,
2021-04-24,2746.0,0.0,59.7,
2021-04-25,2937.0,0.0,61.1,
2021-04-26,3228.0,0.0,66.3,
2021-04-27,3587.0,0.0,70.8,
2021-04-28,3818.0,0.0,76.1,
2021-04-29,3940.0,0.0,79.1,
2021-04-30,3936.0,0.0,80.1,
2021-05-01,3991.0,0.0,79.7,
2021-05-02,4023.0,0.0,80.0,
2021-05-03,4162.0,0.0,81.9,
2021-05-04,4237.0,0.0,83.9,
2021-05-05,4444.0,0.0,84.6,
2021-05-06,4418.0,0.0,80.5,
2021-05-07,3715.0,0.0,72.8,
2021-05-08,3822.0,0.0,74.3,
2021-05-09,3860.0,0.0,75.6,
2021-05-10,3826.0,0.0,74.6,
2021-05-11,3970.0,0.0,77.9,
2021-05-12,4010.0,0.0,77.7,
2021-05-13,3854.0,0.0,71.6,
2021-05-14,3775.0,0.0,73.0,
2021-05-15,3756.0,0.0,72.8,
2021-05-16,4045.0,0.0,73.6,
2021-05-17,4144.0,0.0,79.3,
2021-05-18,4161.0,0.0,74.1,
2021-05-19,3266.0,0.0,60.6,
2021-05-20,2693.0,0.0,55.2,
2021-05-21,2757.0,0.0,58.9,
2021-05-22,2913.0,0.0,58.4,
2021-05-23,2849.0,0.0,60.4,
2021-05-24,3202.0,0.0,62.9,
2021-05-25,3564.0,0.0,69.2,
2021-05-26,4004.0,0.0,70.4,
2021-05-27,4400.0,0.0,81.6,
2021-05-28,4824.0,0.0,88.7,
2021-05-29,4743.0,0.0,86.1,
2021-05-30,4500.0,0.0,83.7,
2021-05-31,4882.0,0.0,90.0,
2021-06-01,4596.0,0.0,75.3,
2021-06-02,4081.0,0.0,81.8,
2021-06-03,4686.0,0.0,88.3,
2021-06-04,4614.0,0.0,91.3,
2021-06-05,4010.0,0.0,82.1,
2021-06-06,5519.0,0.0,104.2,
2021-06-07,5519.0,0.0,104.2,
2021-06-08,5858.0,0.0,113.7,
2021-06-09,6270.0,0.0,122.8,
2021-06-10,6412.0,0.0,128.6,
2021-06-11,5819.0,0.0,114.2,
2021-06-12,5721.0,0.0,110.2,
2021-06-13,5057.0,0.0,97.3,
2021-06-14,5677.0,0.0,110.2,
2021-06-15,5771.0,0.0,113.2,
2021-06-16,5237.0,0.0,107.7,
2021-06-17,5265.0,0.0,108.5,
2021-06-18,5316.0,0.0,109.0,
2021-06-19,5066.0,0.0,102.8,
2021-06-20,4922.0,0.0,97.3,
2021-06-21,5676.0,0.0,110.9,
2021-06-22,5947.0,0.0,117.3,
2021-06-23,6316.0,0.0,123.7,
2021-06-24,6488.0,0.0,125.6,
2021-06-25,6013.0,0.0,117.3,
2021-06-26,5679.0,0.0,112.2,
2021-06-27,6069.0,0.0,114.3,
2021-06-28,6403.0,0.0,128.9,
2021-06-29,6522.0,0.0,132.4,
2021-06-30,6824.0,0.0,135.9,
2021-07-01,6937.0,0.0,141.8,
2021-07-02,7244.0,0.0,141.0,
2021-07-03,6103.0,0.0,119.1,
2021-07-04,5963.0,0.0,114.1,
2021-07-05,6437.0,0.0,127.5,
2021-07-06,6743.0,0.0,134.7,
2021-07-07,7045.0,0.0,142.3,
2021-07-08,7157.0,0.0,141.9,
2021-07-09,6781.0,0.0,135.9,
2021-07-10,6645.0,0.0,135.0,
2021-07-11,6559.0,0.0,131.8,
2021-07-12,6417.0,0.0,129.8,
2021-07-13,6088.0,0.0,119.9,
2021-07-14,5312.0,0.0,108.3,
2021-07-15,5667.0,0.0,111.9,
2021-07-16,6313.0,0.0,125.9,
2021-07-17,6253.0,0.0,129.3,
2021-07-18,6045.0,0.0,120.6,
2021-07-19,5357.0,0.0,100.8,
2021-07-20,4977.0,0.0,98.2,
2021-07-21,5275.0,0.0,100.2,
2021-07-22,5325.0,0.0,110.7,
2021-07-23,5536.0,0.0,113.5,
2021-07-24,5374.0,0.0,113.4,
2021-07-25,6007.0,0.0,116.3,
2021-07-26,5854.0,0.0,123.7,
2021-07-27,5585.0,0.0,113.7,
2021-07-28,4907.0,0.0,102.4,
2021-07-29,4894.0,0.0,101.4,
2021-07-30,4904.0,0.0,101.9,
2021-07-31,4933.0,0.0,100.3,
2021-08-01,4819.0,0.0,96.4,
2021-08-02,4866.0,0.0,104.8,
2021-08-03,5100.0,0.0,107.4,
2021-08-04,5223.0,0.0,109.2,
2021-08-05,5422.0,0.0,115.0,
2021-08-06,5677.0,0.0,118.9,
2021-08-07,5524.0,0.0,112.1,
2021-08-08,5060.0,0.0,101.1,
2021-08-09,5132.0,0.0,105.3,
2021-08-10,5546.0,0.0,111.7,
2021-08-11,5705.0,0.0,116.6,
2021-08-12,5903.0,0.0,119.9,
2021-08-13,5997.0,0.0,122.0,
2021-08-14,5897.0,0.0,117.6,
2021-08-15,5817.0,0.0,107.2,
2021-08-16,6337.0,0.0,124.5,
2021-08-17,6513.0,0.0,133.9,
2021-08-18,6453.0,0.0,134.6,
2021-08-19,6368.0,0.0,135.0,
2021-08-20,6082.0,0.0,116.3,
2021-08-21,4855.0,0.0,101.4,
2021-08-22,4813.0,0.0,95.0,
2021-08-23,5502.0,0.0,110.5,
2021-08-24,5766.0,0.0,119.9,
2021-08-25,5775.0,0.0,118.8,
2021-08-26,5559.0,0.0,117.1,
2021-08-27,5711.0,0.0,117.9,
2021-08-28,5602.0,0.0,114.7,
2021-08-29,5325.0,0.0,109.2,
2021-08-30,5129.0,0.0,105.9,
2021-08-31,4910.0,0.0,104.6,
2021-09-01,4288.0,0.0,92.2,
2021-09-02,4664.0,0.0,95.9,
2021-09-03,5130.0,0.0,102.7,
2021-09-04,4493.0,0.0,97.9,
2021-09-05,4819.0,0.0,96.4,
2021-09-06,5496.0,0.0,111.9,
2021-09-07,5481.0,0.0,114.1,
2021-09-08,5198.0,0.0,109.1,
2021-09-09,5101.0,0.0,109.5,
2021-09-10,5064.0,0.0,107.7,
2021-09-11,4517.0,0.0,89.3,
2021-09-12,4009.0,0.0,85.2,
2021-09-13,4820.0,0.0,95.2,
2021-09-14,4740.0,0.0,97.1,
2021-09-15,4838.0,0.0,101.3,
2021-09-16,4570.0,0.0,97.5,
2021-09-17,4570.0,0.0,97.5,
2021-09-18,4301.0,0.0,91.2,
2021-09-19,4567.0,0.0,93.0,
2021-09-20,5085.0,0.0,106.5,
2021-09-21,5209.0,0.0,108.4,
2021-09-22,4603.0,0.0,100.3,
2021-09-23,4811.0,0.0,98.9,
2021-09-24,4759.0,0.0,97.6,
2021-09-25,4376.0,0.0,94.5,
2021-09-26,4270.0,0.0,90.2,
2021-09-27,4877.0,0.0,102.6,
2021-09-28,5063.0,0.0,107.5,
2021-09-29,5118.0,0.0,109.7,
2021-09-30,5174.0,0.0,110.6,
2021-10-01,5150.0,0.0,111.5,
2021-10-02,4993.0,0.0,97.9,
2021-10-03,5053.0,0.0,101.6,
2021-10-04,5328.0,0.0,111.0,
2021-10-05,5349.0,0.0,112.4,
2021-10-06,5189.0,0.0,111.0,
2021-10-07,4979.0,0.0,107.0,
2021-10-08,4839.0,0.0,103.8,
2021-10-09,4569.0,0.0,96.9,
2021-10-10,4536.0,0.0,94.2,
2021-10-11,4683.0,0.0,101.9,
2021-10-12,4707.0,0.0,101.5,
2021-10-13,4382.0,0.0,95.4,
2021-10-14,4160.0,0.0,89.0,
2021-10-15,3517.0,0.0,78.3,
2021-10-16,4084.0,0.0,84.5,
2021-10-17,3784.0,0.0,80.1,
2021-10-18,3694.0,0.0,75.4,
2021-10-19,3644.0,0.0,72.5,
2021-10-20,3806.0,0.0,75.0,
2021-10-21,3750.0,0.0,72.7,
2021-10-22,3794.0,0.0,74.2,
2021-10-23,3574.0,0.0,73.3,
2021-10-24,3441.0,0.0,68.5,
2021-10-25,3467.0,0.0,68.9,
2021-10-26,3482.0,0.0,68.2,
2021-10-27,3501.0,0.0,66.6,
2021-10-28,3404.0,0.0,65.0,
2021-10-29,3524.0,0.0,66.3,
2021-10-30,3235.0,0.0,61.3,
2021-10-31,3180.0,0.0,60.9,
2021-11-01,3407.0,0.0,65.4,
2021-11-02,3424.0,0.0,65.3,
2021-11-03,3389.0,0.0,63.0,
2021-11-04,2710.0,0.0,55.7,
2021-11-05,2660.0,0.0,51.8,
2021-11-06,2869.0,0.0,52.0,
2021-11-07,2914.0,0.0,54.8,
2021-11-08,3261.0,0.0,60.0,
2021-11-09,3290.0,0.0,62.7,
2021-11-10,3425.0,0.0,60.8,
2021-11-11,3267.0,0.0,61.4,
2021-11-12,3502.0,0.0,62.7,
2021-11-13,3244.0,0.0,58.8,
2021-11-14,3260.0,0.0,57.7,
2021-11-15,3416.0,0.0,60.9,
2021-11-16,3396.0,0.0,60.6,
2021-11-17,3531.0,0.0,63.5,
2021-11-18,3477.0,0.0,62.2,
2021-11-19,3584.0,0.0,61.8,
2021-11-20,3359.0,0.0,58.1,
2021-11-21,3371.0,0.0,59.0,
2021-11-22,3463.0,0.0,60.9,
2021-11-23,3518.0,0.0,61.9,
2021-11-24,3554.0,0.0,62.2,
2021-11-25,3524.0,0.0,62.3,
2021-11-26,3756.0,0.0,64.0,
2021-11-27,3400.0,0.0,60.4,
2021-11-28,3450.0,0.0,58.8,
2021-11-29,3567.0,0.0,61.7,
2021-11-30,3538.0,0.0,62.5,
2021-12-01,3676.0,0.0,63.1,
2021-12-02,3673.0,0.0,63.3,
2021-12-03,3912.0,0.0,64.2,
2021-12-04,3498.0,0.0,60.8,
2021-12-05,3527.0,0.0,58.9,
2021-12-06,3608.0,0.0,62.2,
2021-12-07,3583.0,0.0,63.8,
2021-12-08,3714.0,0.0,64.3,
2021-12-09,3648.0,0.0,64.4,
2021-12-10,3899.0,0.0,66.0,
2021-12-11,3625.0,0.0,63.3,
2021-12-12,3632.0,0.0,60.1,
2021-12-13,3817.0,0.0,64.9,
2021-12-14,3823.0,0.0,64.0,
2021-12-15,3985.0,0.0,66.3,
2021-12-16,3926.0,0.0,67.0,
2021-12-17,4238.0,0.0,69.3,
2021-12-18,3980.0,0.0,66.8,
2021-12-19,4080.0,0.0,63.9,
2021-12-20,4327.0,0.0,72.1,
2021-12-21,4285.0,0.0,72.4,
2021-12-22,4424.0,0.0,71.9,
2021-12-23,4339.0,0.0,72.0,
2021-12-24,4548.0,0.0,73.3,
2021-12-25,4107.0,0.0,68.0,
2021-12-26,4044.0,0.0,64.7,
2021-12-27,4290.0,0.0,67.5,
2021-12-28,4171.0,0.0,70.7,
2021-12-29,4333.0,0.0,70.1,
2021-12-30,4218.0,0.0,69.5,
2021-12-31,4583.0,0.0,74.0,
2022-01-01,4470.0,0.0,70.5,
2022-01-02,4034.0,0.0,66.3,
2022-01-03,4467.0,0.0,71.8,
2022-01-04,4441.0,0.0,70.0,
2022-01-05,4322.0,0.0,73.4,
2022-01-06,4269.0,0.0,71.2,
2022-01-07,4559.0,0.0,72.0,
2022-01-08,3345.0,0.0,58.0,
2022-01-09,3760.0,0.0,59.9,
2022-01-10,4573.0,0.0,72.4,
2022-01-11,4505.0,0.0,73.6,
2022-01-12,4615.0,0.0,73.1,
2022-01-13,4577.0,0.0,75.3,
2022-01-14,5087.0,0.0,79.5,
2022-01-15,4045.0,0.0,66.9,
2022-01-16,4125.0,0.0,66.4,
2022-01-17,4823.0,0.0,78.0,
2022-01-18,4898.0,0.0,79.8,
2022-01-19,4950.0,0.0,79.6,
2022-01-20,4788.0,0.0,77.7,
2022-01-21,5040.0,0.0,79.1,
2022-01-22,4151.0,0.0,67.0,
2022-01-23,4151.0,0.0,67.0,
2022-01-24,4828.0,0.0,78.1,
2022-01-25,4918.0,0.0,80.7,
2022-01-26,4187.0,0.0,69.2,
2022-01-27,4708.0,0.0,75.8,
2022-01-28,4997.0,0.0,78.4,
2022-01-29,4330.0,0.0,71.8,
2022-01-30,4341.0,0.0,68.6,
2022-01-31,4489.0,0.0,71.6,
2022-02-01,4572.0,0.0,73.5,
2022-02-02,4648.0,0.0,73.4,
2022-02-03,4520.0,0.0,76.1,
2022-02-04,4796.0,0.0,77.4,
2022-02-05,4626.0,0.0,72.7,
2022-02-06,4236.0,0.0,67.5,
2022-02-07,4361.0,0.0,69.2,
2022-02-08,4116.0,0.0,69.6,
2022-02-09,4196.0,0.0,69.0,
2022-02-10,4117.0,0.0,67.8,
2022-02-11,4321.0,0.0,69.3,
2022-02-12,3930.0,0.0,64.1,
2022-02-13,3851.0,0.0,61.5,
2022-02-14,3939.0,0.0,65.1,
2022-02-15,3917.0,0.0,65.4,
2022-02-16,3985.0,0.0,65.6,
2022-02-17,3819.0,0.0,64.3,
2022-02-18,3959.0,0.0,65.6,
2022-02-19,3560.0,0.0,61.0,
2022-02-20,3649.0,0.0,59.4,
2022-02-21,3705.0,0.0,61.4,
2022-02-22,3756.0,0.0,63.2,
2022-02-23,3871.0,0.0,65.1,
2022-02-24,3759.0,0.0,64.4,
2022-02-25,3858.0,0.0,65.5,
2022-02-26,3545.0,0.0,61.8,
2022-02-27,3577.0,0.0,59.0,
2022-02-28,3667.0,0.0,63.1,
2022-03-01,3946.0,0.0,61.0,
2022-03-02,3624.0,0.0,63.2,
2022-03-03,3655.0,0.0,64.9,
2022-03-04,3796.0,0.0,65.3,
2022-03-05,3428.0,0.0,60.4,
2022-03-06,3532.0,0.0,59.9,
2022-03-07,3673.0,0.0,63.9,
2022-03-08,3574.0,0.0,65.6,
2022-03-09,3589.0,0.0,63.3,
2022-03-10,3594.0,0.0,65.8,
2022-03-11,3660.0,0.0,67.0,
2022-03-12,3394.0,0.0,63.8,
2022-03-13,3354.0,0.0,62.4,
2022-03-14,3673.0,0.0,63.9,
2022-03-15,3574.0,0.0,65.6,
2022-03-16,3589.0,0.0,63.3,
2022-03-17,3594.0,0.0,65.8,
2022-03-18,3660.0,0.0,67.0,
2022-03-19,3394.0,0.0,63.8,
2022-03-20,3354.0,0.0,62.4,
2022-03-21,,,,
2022-03-22,,,,
2022-03-23,,,,
2022-03-24,,,,
2022-03-25,,,,
2022-03-26,,,,
2022-03-27,77.4,,,
2022-03-28,4025.0,0.0,84.7,
2022-03-29,4241.0,0.0,89.1,
2022-03-30,4445.0,0.0,92.6,
2022-03-31,4588.0,0.0,94.9,
2022-04-01,4416.0,0.0,93.2,
2022-04-02,4111.0,0.0,89.7,
2022-04-03,4184.0,0.0,87.3,
2022-04-04,4494.0,0.0,94.5,
2022-04-05,4590.0,0.0,95.7,
2022-04-06,4675.0,0.0,97.9,
2022-04-07,4857.0,0.0,99.4,
2022-04-08,4999.0,0.0,101.9,
2022-04-09,4803.0,0.0,100.7,
2022-04-10,4936.0,0.0,98.5,
2022-04-11,5390.0,0.0,108.8,
2022-04-12,5197.0,0.0,110.0,
2022-04-13,5224.0,0.0,108.8,
2022-04-14,5057.0,0.0,105.5,
2022-04-15,4975.0,0.0,104.7,
2022-04-16,4974.0,0.0,103.3,
2022-04-17,5146.0,0.0,101.7,
2022-04-18,5584.0,0.0,112.6,
2022-04-19,5628.0,0.0,115.6,
2022-04-20,5652.0,0.0,116.0,
2022-04-21,5632.0,0.0,112.2,
2022-04-22,5310.0,0.0,98.4,
2022-04-23,5082.0,0.0,104.9,
2022-04-24,5194.0,0.0,101.7,
2022-04-25,5525.0,0.0,111.3,
2022-04-26,5602.0,0.0,113.9,
2022-04-27,5739.0,0.0,116.6,
2022-04-28,5942.0,0.0,121.2,
2022-04-29,6096.0,0.0,123.7,
2022-04-30,5970.0,0.0,121.5,
2022-05-01,5993.0,0.0,117.7,
2022-05-02,6123.0,0.0,125.4,
2022-05-03,6197.0,0.0,123.5,
2022-05-04,6121.0,0.0,118.5,
2022-05-05,5371.0,0.0,103.8,
2022-05-06,5463.0,0.0,113.3,
2022-05-07,5426.0,0.0,110.7,
2022-05-08,5762.0,0.0,110.0,
2022-05-09,6057.0,0.0,122.4,
2022-05-10,6189.0,0.0,125.9,
2022-05-11,6520.0,0.0,129.8,
2022-05-12,6752.0,0.0,136.2,
2022-05-13,6781.0,0.0,135.8,
2022-05-14,6714.0,0.0,130.7,
2022-05-15,6631.0,0.0,125.6,
2022-05-16,6686.0,0.0,130.8,
2022-05-17,6679.0,0.0,132.8,
2022-05-18,6657.0,0.0,136.0,
2022-05-19,7008.0,0.0,138.1,
2022-05-20,6815.0,0.0,133.7,
2022-05-21,6412.0,0.0,129.1,
2022-05-22,5935.0,0.0,115.1,
2022-05-23,6052.0,0.0,99.2,
2022-05-24,4462.0,0.0,91.1,
2022-05-25,4771.0,0.0,100.3,
2022-05-26,5115.0,0.0,105.6,
2022-05-27,5680.0,0.0,113.9,
2022-05-28,6133.0,0.0,118.4,
2022-05-29,5967.0,0.0,118.4,
2022-05-30,6357.0,0.0,120.6,
2022-05-31,6115.0,0.0,120.0,
2022-06-01,6091.0,0.0,123.5,
2022-06-02,6442.0,0.0,128.9,
2022-06-03,6518.0,0.0,130.5,
2022-06-04,6543.0,0.0,129.4,
2022-06-05,6576.0,0.0,125.8,
2022-06-06,6692.0,0.0,135.0,
2022-06-07,6797.0,0.0,138.3,
2022-06-08,6824.0,0.0,139.5,
2022-06-09,7048.0,0.0,142.4,
2022-06-10,7089.0,0.0,145.4,
2022-06-11,6967.0,0.0,139.6,
2022-06-12,6935.0,0.0,135.6,
2022-06-13,7202.0,0.0,150.3,
2022-06-14,7139.0,0.0,144.2,
2022-06-15,7227.0,0.0,145.3,
2022-06-16,7187.0,0.0,140.2,
2022-06-17,6708.0,0.0,125.5,
2022-06-18,5325.0,0.0,108.6,
2022-06-19,5178.0,0.0,98.6,
2022-06-20,5010.0,0.0,105.0,
2022-06-21,5273.0,0.0,107.7,
2022-06-22,5536.0,0.0,112.3,
2022-06-23,5587.0,0.0,115.5,
2022-06-24,5614.0,0.0,116.3,
2022-06-25,5790.0,0.0,116.8,
2022-06-26,6700.0,0.0,127.7,
2022-06-27,7168.0,0.0,145.4,
2022-06-28,7528.0,0.0,153.5,
2022-06-29,7770.0,0.0,152.8,
2022-06-30,7130.0,0.0,123.5,
2022-07-01,5289.0,0.0,112.8,
2022-07-02,5651.0,0.0,109.1,
2022-07-03,5918.0,0.0,112.4,
2022-07-04,6580.0,0.0,130.2,
2022-07-05,6983.0,0.0,140.6,
2022-07-06,7279.0,0.0,145.8,
2022-07-07,7284.0,0.0,149.1,
2022-07-08,7411.0,0.0,149.3,
2022-07-09,7181.0,0.0,137.1,
2022-07-10,6133.0,0.0,122.1,
2022-07-11,6528.0,0.0,130.4,
2022-07-12,6318.0,0.0,126.2,
2022-07-13,6257.0,0.0,128.4,
2022-07-14,6173.0,0.0,133.0,
2022-07-15,6773.0,0.0,129.4,
2022-07-16,6681.0,0.0,124.5,
2022-07-17,6046.0,0.0,113.9,
2022-07-18,6847.0,0.0,134.3,
2022-07-19,6816.0,0.0,140.9,
2022-07-20,6571.0,0.0,129.6,
2022-07-21,5821.0,0.0,118.7,
2022-07-22,5691.0,0.0,121.3,
2022-07-23,5485.0,0.0,110.2,
2022-07-24,5655.0,0.0,113.8,
2022-07-25,5770.0,0.0,119.9,
2022-07-26,5876.0,0.0,121.3,
2022-07-27,5897.0,0.0,123.6,
2022-07-28,5692.0,0.0,119.3,
2022-07-29,5479.0,0.0,114.4,
2022-07-30,4978.0,0.0,107.1,
2022-07-31,5070.0,0.0,98.4,
2022-08-01,5468.0,0.0,113.0,
2022-08-02,6089.0,0.0,121.3,
2022-08-03,5967.0,0.0,125.9,
2022-08-04,5814.0,0.0,122.9,
2022-08-05,5481.0,0.0,117.5,
2022-08-06,5578.0,0.0,115.2,
2022-08-07,5421.0,0.0,104.9,
2022-08-08,5776.0,0.0,114.4,
2022-08-09,6233.0,0.0,123.7,
2022-08-10,6388.0,0.0,131.4,
2022-08-11,6328.0,0.0,113.9,
2022-08-12,5873.0,0.0,119.9,
2022-08-13,5866.0,0.0,119.7,
2022-08-14,5792.0,0.0,112.6,
2022-08-15,5148.0,0.0,96.7,
2022-08-16,5096.0,0.0,109.3,
2022-08-17,5486.0,0.0,113.3,
2022-08-18,5808.0,0.0,119.9,
2022-08-19,5711.0,0.0,118.2,
2022-08-20,5647.0,0.0,119.4,
2022-08-21,6064.0,0.0,117.8,
2022-08-22,6267.0,0.0,128.2,
2022-08-23,6111.0,0.0,126.3,
2022-08-24,5783.0,0.0,122.6,
2022-08-25,5862.0,0.0,121.5,
2022-08-26,6100.0,0.0,125.9,
2022-08-27,5910.0,0.0,122.8,
2022-08-28,5945.0,0.0,116.5,
2022-08-29,6027.0,0.0,124.8,
2022-08-30,5866.0,0.0,124.6,
2022-08-31,6253.0,0.0,127.6,
2022-09-01,6479.0,0.0,132.8,
2022-09-02,6440.0,0.0,133.9,
2022-09-03,6298.0,0.0,128.5,
2022-09-04,6288.0,0.0,124.0,
2022-09-05,6429.0,0.0,131.8,
2022-09-06,6488.0,0.0,133.2,
2022-09-07,6482.0,0.0,134.1,
2022-09-08,6634.0,0.0,136.8,
2022-09-09,6614.0,0.0,139.0,
2022-09-10,6542.0,0.0,133.8,
2022-09-11,6272.0,0.0,125.2,
2022-09-12,6444.0,0.0,132.5,
2022-09-13,6282.0,0.0,127.5,
2022-09-14,5947.0,0.0,121.6,
2022-09-15,5226.0,0.0,112.5,
2022-09-16,4582.0,0.0,98.5,
2022-09-17,4746.0,0.0,98.0,
2022-09-18,5094.0,0.0,99.3,
2022-09-19,5318.0,0.0,111.5,
2022-09-20,5332.0,0.0,110.8,
2022-09-21,5167.0,0.0,106.8,
2022-09-22,4718.0,0.0,98.7,
2022-09-23,4573.0,0.0,92.3,
2022-09-24,4146.0,0.0,85.1,
2022-09-25,3987.0,0.0,83.1,
2022-09-26,4612.0,0.0,95.2,
2022-09-27,4771.0,0.0,99.1,
2022-09-28,4896.0,0.0,103.0,
2022-09-29,5018.0,0.0,104.2,
2022-09-30,5062.0,0.0,106.2,
2022-10-01,4722.0,0.0,103.3,
2022-10-02,4510.0,0.0,91.2,
2022-10-03,4803.0,0.0,100.9,
2022-10-04,4944.0,0.0,104.8,
2022-10-05,4693.0,0.0,96.2,
2022-10-06,4616.0,0.0,97.2,
2022-10-07,4450.0,0.0,91.5,
2022-10-08,3795.0,0.0,78.7,
2022-10-09,3422.0,0.0,68.4,
2022-10-10,3730.0,0.0,72.9,
2022-10-11,3874.0,0.0,76.8,
2022-10-12,4013.0,0.0,79.4,
2022-10-13,3995.0,0.0,78.2,
2022-10-14,4001.0,0.0,79.4,
2022-10-15,3668.0,0.0,74.6,
2022-10-16,3470.0,0.0,71.1,
2022-10-17,4003.0,0.0,79.0,
2022-10-18,3954.0,0.0,80.0,
2022-10-19,4015.0,0.0,80.8,
2022-10-20,4047.0,0.0,80.7,
2022-10-21,4043.0,0.0,81.6,
2022-10-22,3765.0,0.0,76.2,
2022-10-23,3279.0,0.0,67.7,
2022-10-24,2994.0,0.0,61.0,
2022-10-25,3108.0,0.0,59.7,
2022-10-26,3047.0,0.0,61.8,
2022-10-27,3429.0,0.0,68.0,
2022-10-28,3663.0,0.0,71.1,
2022-10-29,3466.0,0.0,68.8,
2022-10-30,3237.0,0.0,64.2,
2022-10-31,3556.0,0.0,69.2,
2022-11-01,3663.0,0.0,71.3,
2022-11-02,3721.0,0.0,72.3,
2022-11-03,3725.0,0.0,72.4,
2022-11-04,3847.0,0.0,73.5,
2022-11-05,3646.0,0.0,71.6,
2022-11-06,3504.0,0.0,68.7,
2022-11-07,3767.0,0.0,74.0,
2022-11-08,3752.0,0.0,69.7,
2022-11-09,3713.0,0.0,72.9,
2022-11-10,3831.0,0.0,73.3,
2022-11-11,3756.0,0.0,74.8,
2022-11-12,3469.0,0.0,65.0,
2022-11-13,3364.0,0.0,61.1,
2022-11-14,3539.0,0.0,67.2,
2022-11-15,3525.0,0.0,68.3,
2022-11-16,3576.0,0.0,67.2,
2022-11-17,3528.0,0.0,67.0,
2022-11-18,3717.0,0.0,66.7,
2022-11-19,3439.0,0.0,62.5,
2022-11-20,3554.0,0.0,60.6,
2022-11-21,3529.0,0.0,64.0,
2022-11-22,3591.0,0.0,66.0,
2022-11-23,3614.0,0.0,65.2,
2022-11-24,3560.0,0.0,65.7,
2022-11-25,3678.0,0.0,68.0,
2022-11-26,3525.0,0.0,63.1,
2022-11-27,3608.0,0.0,61.0,
2022-11-28,3581.0,0.0,65.0,
2022-11-29,3617.0,0.0,65.2,
2022-11-30,3751.0,0.0,66.5,
2022-12-01,3642.0,0.0,66.5,
2022-12-02,3820.0,0.0,67.2,
2022-12-03,3650.0,0.0,65.4,
2022-12-04,3346.0,0.0,59.8,
2022-12-05,,,,
