date,pm25,electricity,temperature,phase
2017-09-03,71.33333333333333,113.75,28.66,pre_covid
2017-09-10,113.71428571428572,115.56428571428572,29.544285714285717,pre_covid
2017-09-17,153.85714285714286,112.07142857142857,29.842857142857145,pre_covid
2017-09-24,122.28571428571428,98.94285714285714,27.49142857142857,pre_covid
2017-10-01,185.8571428571429,93.15714285714286,27.13,pre_covid
2017-10-08,199.66666666666663,92.91428571428573,26.56714285714286,pre_covid
2017-10-15,260.8333333333333,92.47142857142856,27.595714285714283,pre_covid
2017-10-22,319.0,78.24285714285715,25.867142857142856,pre_covid
2017-10-29,324.57142857142856,74.87142857142858,23.83857142857143,pre_covid
2017-11-05,335.57142857142856,67.42857142857143,22.785714285714285,pre_covid
2017-11-12,453.0,63.471428571428575,20.66857142857143,pre_covid
2017-11-19,351.85714285714283,61.785714285714285,19.304285714285715,pre_covid
2017-11-26,332.42857142857144,59.21428571428572,16.09714285714286,pre_covid
2017-12-03,347.85714285714283,60.4,17.257142857142856,pre_covid
2017-12-10,308.7142857142857,60.75714285714286,17.197142857142858,pre_covid
2017-12-17,264.1428571428572,63.24285714285715,13.99,pre_covid
2017-12-24,315.57142857142856,64.54285714285714,15.155714285714286,pre_covid
2017-12-31,377.4285714285714,63.64285714285715,14.344285714285714,pre_covid
2018-01-07,388.8571428571428,66.88571428571427,11.851428571428572,pre_covid
2018-01-14,326.57142857142856,67.11428571428571,13.407142857142857,pre_covid
2018-01-21,334.85714285714283,65.64285714285714,14.705714285714285,pre_covid
2018-01-28,289.42857142857144,64.72857142857143,13.09142857142857,pre_covid
2018-02-04,268.85714285714283,64.38571428571429,17.172857142857143,pre_covid
2018-02-11,303.85714285714283,63.94285714285714,16.55857142857143,pre_covid
2018-02-18,213.0,62.628571428571426,17.794285714285714,pre_covid
2018-02-25,298.0,61.38571428571429,22.91714285714286,pre_covid
2018-03-04,212.28571428571428,57.75714285714286,23.664285714285715,pre_covid
2018-03-11,198.42857142857144,62.25714285714285,23.184285714285718,pre_covid
2018-03-18,229.42857142857144,66.91428571428573,25.388571428571428,pre_covid
2018-03-25,198.0,69.0142857142857,26.24,pre_covid
2018-04-01,221.42857142857144,74.5142857142857,28.004285714285714,pre_covid
2018-04-08,201.57142857142856,82.68571428571428,30.69428571428572,pre_covid
2018-04-15,174.14285714285714,79.58571428571429,29.027142857142856,pre_covid
2018-04-22,259.1428571428572,89.64285714285714,31.395714285714284,pre_covid
2018-04-29,264.57142857142856,96.54285714285713,33.107142857142854,pre_covid
2018-05-06,182.8571428571429,98.82857142857144,33.82,pre_covid
2018-05-13,221.0,101.0,34.08571428571428,pre_covid
2018-05-20,199.0,105.5,35.50142857142857,pre_covid
2018-05-27,244.42857142857144,117.4,37.29857142857143,pre_covid
2018-06-03,227.7142857142857,124.6,36.59857142857143,pre_covid
2018-06-10,159.42857142857142,127.47142857142856,36.46428571428572,pre_covid
2018-06-17,351.42857142857144,129.27142857142857,37.12571428571429,pre_covid
2018-06-24,190.28571428571428,127.12857142857142,37.91285714285714,pre_covid
2018-07-01,104.42857142857144,120.62857142857145,33.892857142857146,pre_covid
2018-07-08,137.14285714285714,121.62857142857142,34.06142857142857,pre_covid
2018-07-15,113.0,126.38571428571429,32.902857142857144,pre_covid
2018-07-22,89.14285714285714,119.39999999999999,31.51,pre_covid
2018-07-29,72.85714285714286,113.53095238095239,29.235714285714288,pre_covid
2018-08-05,186.42857142857144,113.60000000000001,28.391428571428573,pre_covid
2018-08-12,100.14285714285714,112.31428571428572,28.82,pre_covid
2018-08-19,95.71428571428572,114.05714285714285,29.454285714285717,pre_covid
2018-08-26,88.28571428571429,112.17142857142858,28.78857142857143,pre_covid
2018-09-02,89.42857142857143,106.87142857142858,27.87,pre_covid
2018-09-09,92.85714285714286,111.39999999999999,27.465714285714284,pre_covid
2018-09-16,99.57142857142856,112.07142857142857,26.94428571428572,pre_covid
2018-09-23,123.14285714285714,101.57142857142857,26.467142857142857,pre_covid
2018-09-30,131.42857142857142,87.8,25.672857142857143,pre_covid
2018-10-07,191.42857142857144,92.37142857142858,25.60571428571429,pre_covid
2018-10-14,224.0,84.9,23.927142857142854,pre_covid
2018-10-21,291.57142857142856,74.77142857142857,23.434285714285718,pre_covid
2018-10-28,323.1428571428572,71.32857142857142,22.04,pre_covid
2018-11-04,342.85714285714283,69.8,22.37857142857143,pre_covid
2018-11-11,380.57142857142856,57.25714285714286,19.04714285714286,pre_covid
2018-11-18,314.2857142857143,60.785714285714285,20.08428571428572,pre_covid
2018-11-25,314.1428571428572,60.628571428571426,18.612857142857145,pre_covid
2018-12-02,331.0,61.214285714285715,18.427142857142854,pre_covid
2018-12-09,347.57142857142856,62.471428571428575,16.157142857142855,pre_covid
2018-12-16,313.42857142857144,63.057142857142864,14.357142857142858,pre_covid
2018-12-23,384.8571428571428,65.9857142857143,12.191428571428572,pre_covid
2018-12-30,404.57142857142856,67.88571428571429,10.661428571428573,pre_covid
2019-01-06,402.2857142857143,68.98571428571428,12.15,pre_covid
2019-01-13,348.7142857142857,69.47142857142856,13.38,pre_covid
2019-01-20,353.42857142857144,70.04285714285713,13.41,pre_covid
2019-01-27,231.28571428571428,67.37142857142858,12.781428571428572,pre_covid
2019-02-03,308.0,70.75714285714285,11.838571428571427,pre_covid
2019-02-10,253.7142857142857,67.88571428571429,14.618571428571428,pre_covid
2019-02-17,300.1428571428572,66.05714285714285,15.635714285714286,pre_covid
2019-02-24,197.14285714285717,63.62857142857143,17.607142857142858,pre_covid
2019-03-03,166.0,63.75714285714286,15.744285714285713,pre_covid
2019-03-10,188.7142857142857,62.02857142857143,18.3,pre_covid
2019-03-17,178.57142857142858,61.042857142857144,19.85142857142857,pre_covid
2019-03-24,175.57142857142858,57.14285714285713,22.95285714285714,pre_covid
2019-03-31,192.8571428571429,67.72857142857143,26.262857142857143,pre_covid
2019-04-07,231.7142857142857,79.81428571428572,29.345714285714283,pre_covid
2019-04-14,201.14285714285717,89.74285714285715,31.44,pre_covid
2019-04-21,157.71428571428572,81.08571428571429,27.702857142857145,pre_covid
2019-04-28,241.42857142857144,102.9857142857143,33.364285714285714,pre_covid
2019-05-05,234.57142857142856,107.14285714285712,33.478571428571435,pre_covid
2019-05-12,301.2857142857143,110.94285714285715,34.720000000000006,pre_covid
2019-05-19,200.42857142857144,100.0142857142857,32.69285714285714,pre_covid
2019-05-26,166.14285714285714,108.10000000000001,34.07142857142857,pre_covid
2019-06-02,212.14285714285717,124.70000000000002,37.82857142857143,pre_covid
2019-06-09,203.0,130.7,38.355714285714285,pre_covid
2019-06-16,213.57142857142856,132.9142857142857,38.771428571428565,pre_covid
2019-06-23,153.42857142857142,113.52857142857144,35.431428571428576,pre_covid
2019-06-30,178.14285714285714,132.25714285714284,37.53714285714285,pre_covid
2019-07-07,132.14285714285714,135.0142857142857,36.77285714285714,pre_covid
2019-07-14,214.28571428571428,117.72142857142856,35.04,pre_covid
2019-07-21,113.71428571428572,106.2857142857143,32.261428571428574,pre_covid
2019-07-28,101.14285714285714,114.3,31.49714285714285,pre_covid
2019-08-04,82.0,115.58571428571429,30.35,pre_covid
2019-08-11,76.71428571428571,125.02857142857142,30.342857142857145,pre_covid
2019-08-18,59.285714285714285,105.9857142857143,29.624285714285715,pre_covid
2019-08-25,111.0,111.05714285714286,29.585714285714285,pre_covid
2019-09-01,100.28571428571428,124.3142857142857,30.794285714285717,pre_covid
2019-09-08,107.71428571428572,125.4857142857143,30.75142857142857,pre_covid
2019-09-15,113.42857142857144,128.8,31.135714285714283,pre_covid
2019-09-22,98.14285714285714,114.3,29.81142857142857,pre_covid
2019-09-29,75.85714285714286,97.57142857142858,27.145714285714288,pre_covid
2019-10-06,101.71428571428572,86.21428571428571,26.572857142857146,pre_covid
2019-10-13,190.57142857142856,81.31428571428572,26.12285714285714,pre_covid
2019-10-20,251.0,84.34285714285714,26.344285714285714,pre_covid
2019-10-27,273.85714285714283,72.9,23.74714285714285,pre_covid
2019-11-03,424.8571428571428,64.92857142857143,24.397142857142857,pre_covid
2019-11-10,312.57142857142856,64.52857142857142,22.858571428571427,pre_covid
2019-11-17,390.57142857142856,61.114285714285714,20.915714285714284,pre_covid
2019-11-24,289.85714285714283,61.92857142857143,20.165714285714284,pre_covid
2019-12-01,184.14285714285717,62.03469387755102,19.294285714285717,pre_covid
2019-12-08,343.57142857142856,62.24285714285714,16.2,pre_covid
2019-12-15,309.42857142857144,64.07142857142857,15.041428571428572,pre_covid
2019-12-22,311.42857142857144,70.95714285714286,11.85,pre_covid
2019-12-29,374.57142857142856,78.22857142857143,9.347142857142858,pre_covid
2020-01-05,386.1428571428572,78.67142857142858,11.578571428571427,pre_covid
2020-01-12,277.0,74.6,11.95142857142857,pre_covid
2020-01-19,276.1428571428572,74.84285714285716,13.127142857142855,pre_covid
2020-01-26,277.1428571428572,73.27142857142857,12.251428571428573,pre_covid
2020-02-02,235.7142857142857,70.32857142857144,13.12,pre_covid
2020-02-09,284.57142857142856,70.05714285714285,12.381428571428572,pre_covid
2020-02-16,254.28571428571428,66.30000000000001,15.941428571428572,pre_covid
2020-02-23,216.57142857142856,62.8142857142857,17.712857142857143,pre_covid
2020-03-01,197.66666666666663,62.25714285714286,19.195714285714285,pre_covid
2020-03-08,139.85714285714286,61.942857142857136,19.635714285714283,pre_covid
2020-03-15,138.0,55.714285714285715,18.77142857142857,pre_covid
2020-03-22,171.71428571428572,58.47142857142858,22.335714285714285,pre_covid
2020-03-29,84.42857142857143,44.785714285714285,23.712857142857143,covid
2020-04-05,79.57142857142857,43.800000000000004,24.22,covid
2020-04-12,105.28571428571428,48.271428571428565,27.270000000000003,covid
2020-04-19,125.57142857142856,61.15714285714286,30.545714285714286,covid
2020-04-26,116.14285714285714,59.24285714285714,28.88,covid
2020-05-03,114.71428571428572,63.05714285714286,30.87142857142857,covid
2020-05-10,125.42857142857144,68.2,31.6,covid
2020-05-17,148.85714285714286,72.25714285714285,32.68,covid
2020-05-24,183.28571428571428,87.42857142857143,35.5,covid
2020-05-31,128.85714285714286,94.19999999999997,35.441428571428574,covid
2020-06-07,117.57142857142856,81.07142857142857,31.867142857142856,covid
2020-06-14,138.57142857142858,102.21428571428571,35.901428571428575,covid
2020-06-21,118.85714285714286,114.32857142857142,36.81142857142857,covid
2020-06-28,105.85714285714286,107.22857142857143,35.07,covid
2020-07-05,132.42857142857142,117.72857142857143,35.77,covid
2020-07-12,70.0,104.0,33.15428571428571,covid
2020-07-19,90.14285714285714,111.61428571428571,33.75142857142857,covid
2020-07-26,70.0,92.33333333333333,30.81,covid
2020-08-02,76.28571428571429,117.72678571428571,31.785714285714285,covid
2020-08-09,71.28571428571429,111.42857142857143,31.99571428571429,covid
2020-08-16,62.42857142857143,103.02857142857144,29.83428571428572,covid
2020-08-23,58.285714285714285,96.12857142857142,29.205714285714286,covid
2020-08-30,64.71428571428571,98.08571428571429,29.12857142857143,covid
2020-09-06,71.42857142857143,101.8142857142857,29.33857142857143,covid
2020-09-13,115.28571428571428,111.04285714285713,30.39,covid
2020-09-20,134.42857142857142,122.28571428571429,31.24857142857143,covid
2020-09-27,123.14285714285714,115.6857142857143,30.678571428571427,covid
2020-10-04,171.0,96.7,28.427142857142854,covid
2020-10-11,202.7142857142857,88.28571428571429,27.617142857142856,covid
2020-10-18,275.2857142857143,84.31428571428572,27.47,covid
2020-10-25,297.0,72.87142857142857,25.45285714285714,covid
2020-11-01,351.7142857142857,65.72857142857143,22.61142857142857,covid
2020-11-08,376.7142857142857,63.14285714285715,21.504285714285714,covid
2020-11-15,399.8571428571428,59.84285714285715,21.632857142857144,covid
2020-11-22,243.8571428571429,58.971428571428575,17.922857142857143,covid
2020-11-29,287.57142857142856,61.714285714285715,17.452857142857145,covid
2020-12-06,367.7142857142857,61.11428571428572,18.38,covid
2020-12-13,340.1428571428572,60.98571428571428,19.08857142857143,covid
2020-12-20,257.1428571428572,68.08571428571427,12.26,covid
2020-12-27,385.1428571428572,68.98571428571428,14.374285714285715,covid
2021-01-03,341.85714285714283,72.45714285714287,12.381428571428572,covid
2021-01-10,221.7142857142857,70.84285714285714,15.754285714285714,covid
2021-01-17,361.8571428571428,75.48571428571428,11.27,covid
2021-01-24,344.1428571428572,74.88571428571427,13.531428571428572,covid
2021-01-31,330.42857142857144,71.24285714285715,11.957142857142856,covid
2021-02-07,275.1428571428572,67.64285714285714,15.457142857142856,covid
2021-02-14,322.1428571428572,64.14285714285714,17.851428571428574,covid
2021-02-21,303.2857142857143,61.642857142857146,18.827142857142857,covid
2021-02-28,250.57142857142856,61.98571428571428,22.814285714285717,covid
2021-03-07,219.0,62.24285714285714,23.287142857142857,covid
2021-03-14,220.42857142857144,66.64285714285714,25.275714285714287,covid
2021-03-21,263.85714285714283,69.77142857142857,26.72142857142857,covid
2021-03-28,192.14285714285717,69.5142857142857,26.74857142857143,covid
2021-04-04,192.57142857142856,68.51428571428572,27.882857142857144,covid
2021-04-11,203.42857142857144,78.71428571428571,29.217142857142857,covid
2021-04-18,201.57142857142856,80.57142857142857,31.47142857142857,covid
2021-04-25,156.42857142857142,66.12857142857143,28.63,covid
2021-05-02,263.85714285714283,76.0142857142857,33.58,covid
2021-05-09,175.71428571428572,79.08571428571429,33.14714285714286,covid
2021-05-16,137.28571428571428,74.45714285714284,33.26142857142857,covid
2021-05-23,119.42857142857144,63.842857142857135,28.65142857142857,covid
2021-05-30,128.85714285714286,77.51428571428572,31.63142857142857,covid
2021-06-06,143.71428571428572,87.57142857142858,33.23285714285714,covid
2021-06-13,181.7142857142857,113.0,34.035714285714285,covid
2021-06-20,96.14285714285714,106.95714285714284,31.684285714285718,covid
2021-06-27,148.71428571428572,117.32857142857142,33.48571428571429,covid
2021-07-04,193.14285714285717,130.45714285714286,35.72571428571428,covid
2021-07-11,138.57142857142858,135.58571428571426,35.559999999999995,covid
2021-07-18,91.0,120.8142857142857,31.88714285714285,covid
2021-07-25,82.0,107.58571428571427,29.462857142857143,covid
2021-08-01,74.57142857142857,105.68571428571428,28.90285714285714,covid
2021-08-08,92.57142857142856,109.78571428571429,28.722857142857144,covid
2021-08-15,112.28571428571428,114.32857142857144,29.368571428571432,covid
2021-08-22,118.42857142857144,120.1,28.90285714285714,covid
2021-08-29,115.85714285714286,115.44285714285715,28.928571428571427,covid
2021-09-05,72.57142857142857,99.37142857142858,27.30857142857143,covid
2021-09-12,80.71428571428571,103.82857142857144,27.58,covid
2021-09-19,74.28571428571429,96.11428571428573,27.047142857142852,covid
2021-09-26,74.42857142857143,99.4857142857143,27.062857142857144,covid
2021-10-03,104.42857142857144,105.91428571428571,27.63142857142857,covid
2021-10-10,136.14285714285714,105.18571428571428,26.794285714285717,covid
2021-10-17,211.14285714285717,90.10000000000001,25.301428571428573,covid
2021-10-24,148.28571428571428,73.08571428571429,22.337142857142855,covid
2021-10-31,223.0,65.31428571428572,20.27142857142857,covid
2021-11-07,372.4285714285714,58.285714285714285,19.127142857142854,covid
2021-11-14,402.1428571428572,60.58571428571429,18.68857142857143,covid
2021-11-21,368.7142857142857,60.871428571428574,16.455714285714286,covid
2021-11-28,367.8571428571428,61.5,16.28,covid
2021-12-05,361.2857142857143,62.07142857142857,16.2,covid
2021-12-12,278.85714285714283,63.44285714285716,15.185714285714283,covid
2021-12-19,331.42857142857144,66.02857142857142,11.082857142857142,covid
2021-12-26,409.8571428571428,70.62857142857142,12.835714285714284,covid
2022-01-02,318.2857142857143,69.8,12.641428571428571,covid
2022-01-09,251.7142857142857,68.04285714285714,14.24,covid
2022-01-16,251.0,72.45714285714284,11.024285714285714,covid
2022-01-23,324.42857142857144,75.45714285714287,11.367142857142856,covid
2022-01-30,248.7142857142857,74.65714285714286,10.754285714285714,covid
2022-02-06,283.7142857142857,73.17142857142858,12.93,covid
2022-02-13,221.0,67.21428571428571,14.012857142857143,covid
2022-02-20,225.42857142857144,63.771428571428565,16.097142857142856,covid
2022-02-27,202.14285714285717,62.91428571428572,17.232857142857142,covid
2022-03-06,165.14285714285714,62.54285714285714,18.572857142857146,covid
2022-03-13,192.7142857142857,64.54285714285714,21.912857142857145,covid
2022-03-20,240.8571428571429,64.54285714285714,27.072857142857146,covid
2022-03-27,221.42857142857144,65.37619047619047,27.205714285714286,covid
2022-04-03,255.42857142857144,90.2142857142857,29.525714285714287,post_covid
2022-04-10,250.57142857142856,98.37142857142858,31.74285714285714,post_covid
2022-04-17,251.14285714285717,106.11428571428573,32.707142857142856,post_covid
2022-04-24,265.2857142857143,108.77142857142857,33.03857142857143,post_covid
2022-05-01,265.7142857142857,117.98571428571428,35.43857142857143,post_covid
2022-05-08,220.57142857142856,115.02857142857144,34.47571428571428,post_covid
2022-05-15,191.28571428571428,129.4857142857143,36.67285714285714,post_covid
2022-05-22,249.0,130.8,36.637142857142855,post_covid
2022-05-29,182.7142857142857,106.7,32.53,post_covid
2022-06-05,231.7142857142857,125.52857142857142,35.69,post_covid
2022-06-12,264.57142857142856,139.4,37.84142857142857,post_covid
2022-06-19,139.0,130.3857142857143,35.73714285714286,post_covid
2022-06-26,161.0,114.47142857142856,33.7,post_covid
2022-07-03,112.85714285714286,129.92857142857142,34.34428571428571,post_covid
2022-07-10,107.57142857142856,139.17142857142858,34.19428571428572,post_covid
2022-07-17,83.14285714285714,126.54285714285713,34.191428571428574,post_covid
2022-07-24,92.71428571428572,124.11428571428573,32.214285714285715,post_covid
2022-07-31,68.28571428571429,114.85714285714286,30.212857142857143,post_covid
2022-08-07,96.71428571428572,117.24285714285715,30.594285714285714,post_covid
2022-08-14,89.28571428571429,119.37142857142858,31.44,post_covid
2022-08-21,75.0,113.51428571428572,30.642857142857142,post_covid
2022-08-28,97.57142857142856,123.39999999999999,31.35,post_covid
2022-09-04,121.28571428571428,128.02857142857144,32.36,post_covid
2022-09-11,118.0,133.41428571428574,32.24142857142857,post_covid
2022-09-18,74.28571428571429,112.84285714285714,29.32,post_covid
2022-09-25,92.85714285714286,98.32857142857144,27.96142857142857,post_covid
2022-10-02,148.42857142857142,100.31428571428572,26.685714285714287,post_covid
2022-10-09,103.85714285714286,91.1,25.445714285714285,post_covid
2022-10-16,136.42857142857142,76.05714285714286,23.731428571428573,post_covid
2022-10-23,247.14285714285717,78.0,22.8,post_covid
2022-10-30,335.0,64.94285714285715,21.74857142857143,post_covid
2022-11-06,401.2857142857143,71.28571428571429,21.31714285714286,post_covid
2022-11-13,319.0,70.11428571428571,20.122857142857143,post_covid
2022-11-20,275.42857142857144,65.64285714285714,17.445714285714285,post_covid
2022-11-27,281.85714285714283,64.71428571428571,16.22142857142857,post_covid
2022-12-04,366.2857142857143,65.08571428571427,16.95714285714286,post_covid
2022-12-11,323.57142857142856,62.093877551020405,15.235714285714286,post_covid
2022-12-18,232.42857142857144,63.53469387755102,14.777142857142858,post_covid
2022-12-25,351.7142857142857,67.38367346938776,12.648571428571428,post_covid
2023-01-01,329.1428571428572,69.09183673469387,12.847142857142858,post_covid
2023-01-08,368.1428571428572,70.98775510204082,10.04857142857143,post_covid
2023-01-15,352.0,73.33673469387755,12.834285714285716,post_covid
2023-01-22,304.1428571428572,74.14285714285714,11.60142857142857,post_covid
2023-01-29,260.85714285714283,71.2591836734694,14.685714285714283,post_covid
2023-02-05,206.0,70.35306122448979,14.688571428571429,post_covid
2023-02-12,220.42857142857144,67.51632653061225,17.257142857142856,post_covid
2023-02-19,256.57142857142856,64.84693877551021,19.071428571428573,post_covid
2023-02-26,255.0,62.997959183673466,21.147142857142857,post_covid
2023-03-05,187.0,62.689795918367345,22.92,post_covid
2023-03-12,178.85714285714286,63.391836734693875,23.81571428571429,post_covid
2023-03-19,208.0,63.193877551020414,24.42,post_covid
2023-03-26,141.57142857142858,65.37619047619047,22.61285714285714,post_covid
2023-04-02,138.28571428571428,68.72857142857143,23.804285714285715,post_covid
2023-04-09,156.57142857142858,72.12857142857142,25.32857142857143,post_covid
2023-04-16,227.42857142857144,86.01428571428572,29.548571428571428,post_covid
2023-04-23,174.85714285714286,98.6285714285714,29.801428571428573,post_covid
2023-04-30,177.57142857142858,89.3,27.708571428571428,post_covid
2023-05-07,139.57142857142858,77.47142857142856,26.952857142857145,post_covid
2023-05-14,218.0,99.39999999999999,31.118571428571432,post_covid
2023-05-21,208.42857142857144,113.64285714285715,33.26285714285714,post_covid
2023-05-28,143.28571428571428,113.52857142857142,32.83428571428571,post_covid
2023-06-04,120.57142857142856,95.32857142857144,30.052857142857142,post_covid
2023-06-11,160.14285714285714,118.95714285714287,34.69857142857143,post_covid
2023-06-18,152.71428571428572,136.50000000000003,36.385714285714286,post_covid
2023-06-25,107.42857142857144,129.99999999999997,33.67714285714286,post_covid
2023-07-02,83.28571428571429,117.7,31.485714285714288,post_covid
2023-07-09,91.71428571428572,124.57142857142856,31.497142857142855,post_covid
2023-07-16,75.71428571428571,117.04285714285713,30.10571428571429,post_covid
2023-07-23,92.28571428571428,136.24285714285716,30.6,post_covid
2023-07-30,78.42857142857143,128.74285714285716,29.59142857142857,post_covid
2023-08-06,91.14285714285714,132.78571428571428,29.860000000000003,post_covid
2023-08-13,116.71428571428572,129.5142857142857,29.298571428571428,post_covid
2023-08-20,118.71428571428572,133.01428571428573,29.542857142857144,post_covid
2023-08-27,115.42857142857144,130.84285714285713,29.05857142857143,post_covid
2023-09-03,145.42857142857142,132.2857142857143,29.175714285714285,post_covid
2023-09-10,93.28571428571428,126.07142857142858,29.05,post_covid
2023-09-17,88.42857142857143,121.22857142857143,28.147142857142857,post_covid
2023-09-24,98.14285714285714,125.51428571428572,28.672857142857143,post_covid
2023-10-01,143.85714285714286,114.72857142857143,26.642857142857142,post_covid
2023-10-08,177.28571428571428,100.21428571428571,25.537142857142857,post_covid
2023-10-15,215.0,106.21428571428571,26.83857142857143,post_covid
2023-10-22,184.0,80.88571428571427,23.08857142857143,post_covid
2023-10-29,266.85714285714283,75.78571428571429,23.60571428571429,post_covid
2023-11-05,399.2857142857143,79.0142857142857,23.80857142857143,post_covid
2023-11-12,342.1428571428572,73.54285714285716,21.882857142857144,post_covid
2023-11-19,370.4285714285714,63.41428571428572,19.81,post_covid
2023-11-26,386.4285714285714,69.35714285714286,18.875714285714285,post_covid
2023-12-03,347.1428571428572,68.87142857142858,18.917142857142856,post_covid
2023-12-10,310.42857142857144,68.67142857142856,17.435714285714287,post_covid
2023-12-17,340.7142857142857,70.07142857142857,15.337142857142856,post_covid
2023-12-24,361.57142857142856,72.78571428571429,14.43142857142857,post_covid
2023-12-31,380.1428571428572,75.18571428571428,14.868571428571428,post_covid
2024-01-07,341.2857142857143,84.25714285714287,11.895714285714286,post_covid
2024-01-14,356.2857142857143,90.54285714285713,12.177142857142856,post_covid
2024-01-21,348.85714285714283,91.72857142857143,11.992857142857144,post_covid
2024-01-28,367.2857142857143,86.51428571428572,13.454285714285716,post_covid
2024-02-04,281.1428571428572,84.1857142857143,15.207142857142856,post_covid
2024-02-11,200.8571428571429,78.41428571428571,14.072857142857142,post_covid
2024-02-18,291.7142857142857,73.28571428571429,17.39,post_covid
2024-02-25,197.0,71.42857142857143,17.912857142857142,post_covid
2024-03-03,152.85714285714286,70.54285714285714,19.07857142857143,post_covid
2024-03-10,152.71428571428572,67.61428571428571,17.25,post_covid
2024-03-17,177.14285714285714,69.21428571428571,22.15714285714285,post_covid
2024-03-24,202.14285714285717,72.02857142857142,24.21,post_covid
2024-03-31,182.57142857142856,76.38571428571429,29.145714285714288,post_covid
2024-04-07,162.57142857142858,76.925,28.04285714285714,post_covid
2024-04-14,203.8571428571429,81.99107142857143,30.707142857142856,post_covid
2024-04-21,184.0,87.7625,30.70285714285714,post_covid
2024-04-28,176.42857142857142,91.48571428571428,32.48714285714286,post_covid
2024-05-05,235.57142857142856,103.78571428571429,31.39,post_covid
2024-05-12,223.0,123.57142857142858,34.66285714285714,post_covid
2024-05-19,240.42857142857144,134.50000000000003,36.73571428571428,post_covid
2024-05-26,190.42857142857144,153.84285714285716,37.9,post_covid
2024-06-02,221.57142857142856,158.78571428571425,39.401428571428575,post_covid
2024-06-09,207.14285714285717,149.2,38.16285714285714,post_covid
2024-06-16,196.42857142857144,157.55714285714285,39.24857142857143,post_covid
2024-06-23,193.7142857142857,158.85714285714283,39.20857142857143,post_covid
2024-06-30,110.71428571428572,142.27142857142857,33.89142857142857,post_covid
2024-07-07,84.28571428571429,131.9142857142857,31.06142857142857,post_covid
2024-07-14,101.0,132.24285714285716,32.03142857142857,post_covid
2024-07-21,104.28571428571428,148.24285714285716,32.395714285714284,post_covid
2024-07-28,97.42857142857144,144.7,31.327142857142857,post_covid
2024-08-04,77.28571428571429,143.84285714285713,30.322857142857146,post_covid
2024-08-11,62.285714285714285,127.9857142857143,28.375714285714285,post_covid
2024-08-18,70.0,124.92857142857143,28.8,post_covid
2024-08-25,83.0,128.91428571428574,29.095714285714283,post_covid
2024-09-01,79.85714285714286,125.51428571428573,28.6,post_covid
2024-09-08,83.57142857142857,122.05714285714286,28.231428571428573,post_covid
2024-09-15,82.28571428571429,110.52857142857144,27.99571428571429,post_covid
2024-09-22,122.57142857142856,110.88571428571429,27.447142857142858,post_covid
2024-09-29,129.57142857142858,129.1142857142857,28.09142857142857,post_covid
